TS,NDVI lowess MODIS,NDVI lowess S2,NDVI lowess L8,NDVI lowess NSRS_1,NDVI lowess NSRS_2,NDVI lowess NSRS_3,NDVI lowess NSRS_1_B,NDVI lowess NSRS_2_B,NDVI lowess NSRS_3_B,TEMP IMS,RAINFALL[mm] 121702 IMS,RAINFALL[mm] 121710 IMS
1624060800,,,,,,,0.45147448772265825,,,26.3,,
1624147200,,,,,,,,,,26.3,,
1624233600,,,,,,,,,,27.9,,
1624320000,,,,,,,0.44920856249478613,,,27.5,,
1624406400,,,,,,,,,,27.2,,
1624492800,,,,,,,,,,27.4,,
1624579200,,,,,,,,,,29.4,,
1624665600,,,,,,,,,,27.7,,
1624752000,,,,,,,,,,29.3,,
1624838400,,,,,,,,,,30.5,,
1624924800,,,,,,,,,,30.4,,
1625011200,,,,,,,,,,30.3,,
1625097600,,,,,,,,,,29.8,,
1625184000,,,,,,,,,,30.2,,
1625270400,,,,,,,,,,30.0,,
1625356800,,,,,,,,,,29.1,,
1625443200,,,,,,,,,,29.0,,
1625529600,,,,,,,,,,29.3,,
1625616000,,,,,,,,,,29.2,,
1625702400,,,,,,,,,,29.5,,
1625788800,,,,,,,,,,29.6,,
1625875200,,,,,,,0.45042359930504616,,,28.9,,
1625961600,0.38240578154320637,,,,,,,,,29.8,,
1626048000,,,,,,,,,0.4420051731609994,29.2,,
1626134400,0.37988157234472086,,,,,,,,,29.8,,
1626220800,0.3786362486238117,,,,,,,,0.4388304331512972,29.5,,
1626307200,,,,,,,0.4510244144035351,,,30.0,,
1626393600,,,,,,,,,0.4356919018925824,30.2,,
1626480000,,,,,,,,,0.43412775461387443,30.0,,
1626566400,,,,,,,0.45126813955614353,,0.4325612678548354,30.7,,
1626652800,,,,,,,,,0.43098788924283404,30.8,,
1626739200,0.37139625150855715,,,,,,,,0.42940343049780205,30.1,,
1626825600,,,,,,,0.45155640108659983,0.48577458407332613,0.42780470903428025,30.6,,
1626912000,,,,,,,,,0.42619050089735305,29.7,,
1626998400,,,,,,,,,0.42456314249788346,30.4,,
1627084800,,,,,,,0.45140429015304334,,0.42292991890667325,29.4,,
1627171200,,,,,,,0.4514386428186151,,0.42130591256863414,30.1,,
1627257600,,,,,,,,,0.41971975507508014,30.3,,
1627344000,,,,,,,0.4517668556542256,,0.41822163153099967,30.6,,
1627430400,,,,,,,,,0.4168679964696672,31.3,,
1627516800,,,,,,,,,0.4155977958650333,30.3,,
1627603200,,,,,,,0.452656309648111,0.4854575925212357,0.4144299955799102,30.2,,
1627689600,,,,,,,,,0.4133406429569176,30.5,,
1627776000,,,,,,,,0.48527529445289685,0.4123042460053909,,,
1627862400,,,,,,,,0.48518820359938397,0.411296367335398,,,
1627948800,,,,,,,,0.48510553637016346,0.41030489280330107,,,
1628035200,,,,,,,,0.4850217052217554,0.4093331084557347,,,
1628121600,0.35395382873965575,,,,,,,0.48492095387788436,0.4083992259485275,,,
1628208000,,,,,,,,0.4847713816353669,0.40754623243848226,,,
1628294400,,,,,,,,0.4845203675328632,0.4068177738938049,,,
1628380800,,,,,,,0.4557169205435849,0.4841059093078527,0.4062399594642701,,,
1628467200,,,,,,,,0.4835196357050722,0.4058128641613236,,,
1628553600,,,,,,,,0.4828310714351491,0.4055297748123397,,,
1628640000,,,,,,,,0.48215526327159614,0.4053803816648842,,,
1628726400,,,,,,,,0.48144241907750907,0.4053391359492755,,,
1628812800,,,,,,,,0.4806777789894646,0.40537053679984386,,,
1628899200,,,,,,,,0.47986668696552587,0.40543632059684015,,,
1628985600,,,,,,,,0.479091528337333,0.40549854441395006,,,
1629072000,,,,,,,,0.4783152245002001,0.40553539328883004,,,
1629158400,,,,,,,,0.47752415559387035,0.40554351801317295,,,
1629244800,,,,,,,,0.47670742259947263,0.40552106010905786,,,
1629331200,,,,,,,0.45981566098501897,0.47585277862801145,0.4054661127051127,,,
1629417600,,,,,,,0.4609701834396801,0.4749573954629435,0.4053870450380979,,,
1629504000,,,,,,,0.4604662520489401,0.47403455824883817,0.4053049314437741,,,
1629590400,,,,,,,0.45940942502575155,0.47310975816673306,0.4052425561757024,,,
1629676800,,,,,,,,0.4722017871463363,0.405209761318031,,,
1629763200,,,,,,,,0.47131560305042186,0.4051899399536739,,,
1629849600,,,,,,,0.4543937624174255,0.47045314266165744,0.40516582290625863,,,
1629936000,0.33477050426636534,,,,,,0.45178958675798736,0.4696277587904908,0.40513639597804313,,,
1630022400,,,,,,,0.44947505767143225,0.46884685845172286,0.4051086356308616,,,
1630108800,,,,,,,0.4469949636854612,0.46810029423735333,0.40508367534152656,,,
1630195200,0.33233563749457495,,,,,,0.44424009678120024,0.4673728240108584,0.40504786665262354,,,
1630281600,,,,,,,,0.4666528976143193,0.40499684367180033,,,
1630368000,,,,,,,,0.46592721119473,0.4049427183698775,,,
1630454400,,,,,,,0.43502084025284654,0.4651564591186774,0.40489978773635676,,,
1630627200,,,,,,,0.429084313464444,0.4633012328774805,0.4048796168484391,,,
1630713600,,,,,,,0.4259560849885014,0.46218585943183804,0.40490144049969257,,,
1630800000,,,,,,,0.42232899464018525,0.4610082244249548,0.404926161479376,,,
1630886400,,,,,,,0.4186720046138264,0.4598464206508305,0.4049375757818057,,,
1630972800,,,,,,,0.41502640797156304,0.4587613471215657,0.40492462459761414,,,
1631059200,,,,,,,0.41142681346672294,0.45777262876092695,0.404871150402987,,,
1631145600,,,,,,,0.40791836386433555,0.4568454470545765,0.4047440571104938,,,
1631232000,,,,,,,0.4039005094497296,0.45591589571824165,0.4045109678941856,,,
1631318400,,,,,,,0.4009807739205959,0.4549381867062508,0.4041488160620635,,,
1631404800,,,,,,,0.3983854555218438,0.45388223051678633,0.4036295933840989,,,
1631491200,,,,,,,0.3960499210722521,0.45275151781233675,0.40293931372599345,,,
1631577600,,,,,,,0.3939105463433982,0.45156591530470747,0.40208526665402444,,,
1631664000,,,,,,,0.39192718867562376,0.4503332837888594,0.40109238206813824,,,
1631750400,,,,,,,0.3900534939772988,0.44906994822921154,0.3999926996282094,,,
1631836800,,,,,,,0.38841351895489495,0.44782381044590064,0.3988216537026067,,,
1631923200,,,,,,,0.38690675278541964,0.44665359565385415,0.3976035778326707,,,
1632009600,,,,,,,0.3855239376177651,0.4455883119274329,0.3963444140735692,,,
1632096000,,,,,,,0.38424908749202236,0.44465031582308384,0.39507686599997466,,,
1632182400,,,,,,,0.38304686129184246,0.44385755285493006,0.3938603795133892,,,
1632268800,,,,,,,0.38187737613921413,0.4432041292575525,0.39276407531054564,,,
1632355200,,,,,,,0.38071286275679767,0.44268745528207476,0.39183285303142773,,,
1632441600,,,,,,,0.37952373716373383,0.4422922880024872,0.3910668201656516,,,
1632528000,,,,,,,0.37829709019234997,0.441986441370219,0.3904321119968998,,,
1632614400,,,,,,,0.37704775367354776,0.44174263528981744,0.38988868433097235,,,
1632700800,,,,,,,0.37580767962569667,0.441529587471642,0.3894193756076785,,,
1632787200,,,,,,,0.3745830966502167,0.4413219692481748,0.38902779189266296,,,
1632873600,,,,,,,0.3733749128594559,0.44108612735778824,0.3887239700042962,,,
1632960000,,,,,,,0.37220689427785386,0.4408003250492128,0.38853168296444907,,,
1633046400,,,,,,,0.3710841229784114,0.440473211706487,0.3884739195891795,,,
1633132800,,,,,,,0.3699887504835805,0.4401524613420855,0.38855972208388884,,,
1633219200,,,,,,,0.36891390565857934,0.439872973566735,0.388767809805661,,,
1633305600,,,,,,,0.3678649038651347,0.4396146592171595,0.38905817058717296,,,
1633392000,,,,,,,0.36683766249114275,0.4393158848069245,0.38937891444474815,,,
1633478400,,,,,,,0.36579718309699866,0.4388803170865864,0.3896574804440542,,,
1633564800,,,,,,,0.36470442170117623,0.43825080517304765,0.3898402711957736,,,
1633651200,,,,,,,0.36352665477648366,0.43745096458883265,0.38992395854665207,,,
1633737600,,,,,,,0.36223250568607723,0.4365421789058538,0.3899315139888421,,,
1633824000,,,,,,,0.360794559201975,0.4355543637989325,0.3898796944702601,,,
1633910400,,,,,,,0.35924078690934486,0.4344880002718453,0.3897571187759959,,,
1633996800,,,,,,,0.35765727719114837,0.4333475504497839,0.3895423061845078,,,
1634083200,,,,,,,0.3561157169529376,0.43215403327441826,0.3892286816389609,,,
1634169600,,,,,,,0.3546525319984142,0.4309065073487321,0.38883330777752684,,,
1634256000,,,,,,,0.3532924553215205,0.42959855826747984,0.3883852214988872,,,
1634342400,,,,,,,0.35202704247215816,0.4282407879887358,0.38789879008054057,,,
1634428800,,,,,,,0.3508541395262568,0.42684132659675367,0.3873759154033146,,,
1634515200,,,,,,,0.3497789131276698,0.4254090087961716,0.38684403949902696,,,
1634601600,,,,,,,0.34878625398830465,0.4239597205305864,0.3863394355245779,,,
1634688000,,,,,,,0.34789844154021865,0.4225166784353527,0.38590377142885607,,,
1634774400,,,,,,,0.34715172509090725,0.4211175960581433,0.38558823682569715,,,
1634860800,,,,,,,0.3469854061810684,0.4198835447743932,0.38567783352418766,,,
1634947200,,,,,,,0.3469445542830879,0.41865725348630384,0.38596731622730834,,,
1635033600,,,,,,,0.34692359751894086,0.4174449006660848,0.3863608505366849,,,
1635120000,,,,,,,0.346908819637603,0.4162471196854109,0.38680567607604754,,,
1635206400,,,,,,,0.3469059322394013,0.41506322023456477,0.3872746695057287,,,
1635292800,,,,,,,0.3469190063299482,0.4138930181534366,0.3877535891390488,,,
1635379200,,,,,,,0.3469519946284352,0.41273266382826873,0.3882355283229646,,,
1635465600,,,,,,,0.347011078825755,0.4115759131449768,0.38871795295592315,,,
1635552000,,,,,,,0.3471034879785743,0.4104174389932764,0.38920214826665306,,,
1635638400,,,,,,,0.34723712782817723,0.40925228954972154,0.38969327019258404,,,
1635724800,,,,,,,0.34741871214846776,0.4080764226891524,0.39019959302961815,,,
1635811200,,,,,,,0.3476523336684664,0.4068890886750895,0.39073110769667263,,,
1635897600,,,,,,,0.34794018270257243,0.4056905020427619,0.3912966137386749,,,
1635984000,,,,,,,0.34828091620000884,0.40448101820003884,0.3919016458111784,,,
