DATE,GCC_RAW
"Mar 17, 2018",0.403
"Mar 18, 2018",0.394
"Mar 19, 2018",0.397
"Mar 20, 2018",0.391
"Mar 21, 2018",0.396
"Mar 22, 2018",0.394
"Mar 23, 2018",0.361
"Mar 24, 2018",0.335
"Mar 25, 2018",0.395
"Mar 26, 2018",0.394
"Mar 27, 2018",0.387
"Mar 28, 2018",0.337
"Mar 29, 2018",0.373
"Mar 30, 2018",0.333
"Mar 31, 2018",0.343
"Apr 1, 2018",0.398
"Apr 2, 2018",0.392
"Apr 3, 2018",0.39
"Apr 4, 2018",0.389
"Apr 5, 2018",0.376
"Apr 6, 2018",0.387
"Apr 7, 2018",0.38
"Apr 8, 2018",0.381
"Apr 9, 2018",0.357
"Apr 10, 2018",0.386
"Apr 11, 2018",0.335
"Apr 12, 2018",0.382
"Apr 13, 2018",0.374
"Apr 14, 2018",0.38
"Apr 15, 2018",0.385
"Apr 16, 2018",0.38
"Apr 17, 2018",0.378
"Apr 18, 2018",0.377
"Apr 19, 2018",0.374
"Apr 20, 2018",0.375
"Apr 21, 2018",0.335
"Apr 22, 2018",0.335
"Apr 23, 2018",0.371
"Apr 24, 2018",0.369
"Apr 25, 2018",0.335
"Apr 26, 2018",0.336
"Apr 27, 2018",0.349
"Apr 28, 2018",0.369
"Apr 29, 2018",0.387
"Apr 30, 2018",0.373
"May 1, 2018",0.345
"May 2, 2018",0.375
"May 3, 2018",0.333
"May 4, 2018",0.332
"May 5, 2018",0.372
"May 6, 2018",0.333
"May 7, 2018",0.333
"May 8, 2018",0.336
"May 9, 2018",0.352
"May 10, 2018",0.356
"May 11, 2018",0.37
"May 12, 2018",0.335
"May 13, 2018",0.33
"May 14, 2018",0.353
"May 15, 2018",0.381
"May 16, 2018",0.363
"May 17, 2018",0.352
"May 18, 2018",0.363
"May 19, 2018",0.365
"May 20, 2018",0.367
"May 21, 2018",0.362
"May 22, 2018",0.333
"May 23, 2018",0.363
"May 24, 2018",0.367
"May 25, 2018",0.333
"May 26, 2018",0.362
"May 27, 2018",0.36
"May 28, 2018",0.34
"May 29, 2018",0.33
"May 30, 2018",-0.008
"May 31, 2018",0.336
"Jun 1, 2018",0.337
"Jun 2, 2018",0.335
"Jun 3, 2018",0.334
"Jun 4, 2018",0.341
"Jun 5, 2018",0.356
"Jun 6, 2018",0.354
"Jun 7, 2018",0.362
"Jun 8, 2018",0.354
"Jun 9, 2018",0.365
"Jun 10, 2018",0.358
"Jun 11, 2018",0.365
"Jun 12, 2018",0.334
"Jun 13, 2018",0.334
"Jun 14, 2018",0.363
"Jun 15, 2018",0.357
"Jun 16, 2018",0.366
"Jun 17, 2018",0.357
"Jun 18, 2018",0.368
"Jun 19, 2018",0.358
"Jun 20, 2018",0.362
"Jun 21, 2018",0.362
"Jun 22, 2018",0.354
"Jun 23, 2018",0.364
"Jun 24, 2018",0.355
"Jun 25, 2018",0.365
"Jun 26, 2018",0.353
"Jun 27, 2018",0.362
"Jun 28, 2018",0.356
"Jun 29, 2018",0.353
"Jun 30, 2018",0.359
"Jul 1, 2018",0.354
"Jul 2, 2018",0.367
"Jul 3, 2018",0.356
"Jul 4, 2018",0.36
"Jul 5, 2018",0.355
"Jul 6, 2018",0.355
"Jul 7, 2018",0.356
"Jul 8, 2018",0.354
"Jul 9, 2018",0.36
"Jul 10, 2018",0.352
"Jul 11, 2018",0.367
"Jul 12, 2018",0.352
"Jul 13, 2018",0.363
"Jul 14, 2018",0.332
"Jul 15, 2018",0.35
"Jul 16, 2018",0.354
"Jul 17, 2018",0.348
"Jul 18, 2018",0.363
"Jul 19, 2018",0.352
"Jul 20, 2018",0.368
"Jul 21, 2018",0.335
"Jul 22, 2018",0.356
"Jul 23, 2018",0.356
"Jul 24, 2018",0.354
"Jul 25, 2018",0.36
"Jul 26, 2018",0.353
"Jul 27, 2018",0.359
"Jul 28, 2018",0.38
"Jul 29, 2018",0.357
"Jul 30, 2018",0.351
"Jul 31, 2018",0.352
"Aug 1, 2018",0.353
"Aug 2, 2018",0.331
"Aug 3, 2018",0.346
"Aug 4, 2018",0.352
"Aug 5, 2018",0.357
"Aug 6, 2018",0.359
"Aug 7, 2018",0.349
"Aug 8, 2018",0.344
"Aug 9, 2018",0.351
"Aug 10, 2018",0.355
"Aug 11, 2018",0.347
"Aug 12, 2018",0.368
"Aug 13, 2018",0.335
"Aug 14, 2018",0.34
"Aug 15, 2018",0.354
"Aug 16, 2018",0.35
"Aug 17, 2018",0.356
"Aug 18, 2018",0.347
"Aug 19, 2018",0.343
"Aug 20, 2018",0.351
"Aug 21, 2018",0.363
"Aug 22, 2018",0.35
"Aug 23, 2018",0.353
"Aug 24, 2018",0.353
"Aug 25, 2018",0.348
"Aug 26, 2018",0.338
"Aug 27, 2018",0.333
"Aug 28, 2018",0.351
"Aug 29, 2018",0.35
"Aug 30, 2018",0.356
"Aug 31, 2018",0.353
"Sep 1, 2018",0.357
"Sep 2, 2018",0.354
"Sep 3, 2018",0.348
"Sep 4, 2018",0.365
"Sep 5, 2018",0.349
"Sep 6, 2018",0.339
"Sep 7, 2018",0.336
"Sep 8, 2018",0.331
"Sep 9, 2018",0.341
"Sep 10, 2018",0.334
"Sep 11, 2018",0.36
"Sep 12, 2018",0.352
"Sep 13, 2018",0.352
"Sep 14, 2018",2.389
"Sep 15, 2018",0.356
"Sep 16, 2018",0.355
"Sep 17, 2018",0.352
"Sep 18, 2018",0.35
"Sep 19, 2018",0.351
"Sep 20, 2018",0.368
"Sep 21, 2018",0.348
"Sep 22, 2018",0.359
"Sep 23, 2018",0.354
"Sep 24, 2018",0.354
"Sep 25, 2018",0.354
"Sep 26, 2018",0.349
"Sep 27, 2018",0.051
"Sep 28, 2018",0.35
"Sep 29, 2018",0.359
"Sep 30, 2018",0.354
"Oct 1, 2018",0.334
"Oct 2, 2018",0.354
"Oct 3, 2018",0.342
"Oct 4, 2018",0.359
"Oct 5, 2018",0.351
"Oct 6, 2018",0.333
"Oct 7, 2018",0.337
"Oct 8, 2018",0.338
"Oct 9, 2018",0.349
"Oct 10, 2018",0.343
"Oct 11, 2018",0.337
"Oct 12, 2018",0.334
"Oct 13, 2018",0.356
"Oct 14, 2018",0.35
"Oct 15, 2018",0.335
"Oct 16, 2018",0.354
"Oct 17, 2018",0.34
"Oct 18, 2018",0.337
"Oct 19, 2018",0.336
"Oct 20, 2018",0.342
"Oct 21, 2018",0.337
"Oct 22, 2018",0.359
"Oct 23, 2018",0.34
"Oct 24, 2018",0.356
"Oct 25, 2018",0.345
"Oct 26, 2018",0.338
"Oct 27, 2018",0.338
"Oct 28, 2018",0.352
"Oct 29, 2018",0.366
"Oct 30, 2018",0.354
"Oct 31, 2018",0.359
"Nov 1, 2018",0.357
"Nov 2, 2018",0.36
"Nov 3, 2018",0.362
"Nov 4, 2018",0.358
"Nov 5, 2018",0.337
"Nov 6, 2018",0.33
"Nov 7, 2018",0.35
"Nov 8, 2018",0.375
"Nov 9, 2018",0.336
"Nov 10, 2018",0.368
"Nov 11, 2018",0.335
"Nov 12, 2018",0.344
"Nov 13, 2018",0.38
"Nov 14, 2018",0.336
"Nov 15, 2018",0.333
"Nov 16, 2018",0.33
"Nov 17, 2018",0.382
"Nov 18, 2018",0.378
"Nov 19, 2018",0.38
"Nov 20, 2018",0.362
"Nov 21, 2018",0.335
"Nov 22, 2018",0.375
"Nov 23, 2018",0.332
"Nov 24, 2018",0.359
"Nov 25, 2018",0.337
"Nov 26, 2018",0.347
"Nov 27, 2018",0.355
"Nov 28, 2018",0.384
"Nov 29, 2018",0.334
"Nov 30, 2018",0.335
"Dec 1, 2018",0.404
"Dec 2, 2018",0.343
"Dec 3, 2018",0.378
"Dec 4, 2018",0.387
"Dec 5, 2018",0.393
"Dec 6, 2018",0.333
"Dec 7, 2018",0.332
"Dec 8, 2018",0.333
"Dec 9, 2018",0.33
"Dec 10, 2018",0.397
"Dec 11, 2018",0.4
"Dec 12, 2018",0.366
"Dec 13, 2018",0.333
"Dec 14, 2018",0.394
"Dec 15, 2018",0.391
"Dec 16, 2018",0.336
"Dec 17, 2018",0.397
"Dec 18, 2018",0.351
"Dec 19, 2018",0.331
"Dec 20, 2018",0.328
"Dec 21, 2018",0.335
"Dec 22, 2018",0.398
"Dec 23, 2018",0.391
"Dec 24, 2018",0.338
"Dec 25, 2018",0.394
"Dec 26, 2018",0.333
"Dec 27, 2018",0.333
"Dec 28, 2018",0.33
"Dec 29, 2018",0.331
"Dec 30, 2018",0.334
"Dec 31, 2018",0.336
"Jan 2, 2019",0.303
"Jan 3, 2019",0.359
"Jan 4, 2019",0.408
"Jan 5, 2019",0.343
"Jan 6, 2019",0.351
"Jan 7, 2019",0.398
"Jan 8, 2019",0.4
"Jan 9, 2019",0.33
"Jan 10, 2019",0.411
"Jan 11, 2019",0.408
"Jan 12, 2019",0.411
"Jan 13, 2019",0.394
"Jan 14, 2019",0.333
"Jan 15, 2019",0.396
"Jan 16, 2019",0.383
"Jan 17, 2019",0.332
"Jan 18, 2019",0.334
"Jan 19, 2019",0.411
"Jan 20, 2019",0.359
"Jan 21, 2019",0.4
"Jan 22, 2019",0.4
"Jan 23, 2019",0.4
"Jan 24, 2019",0.397
"Jan 25, 2019",0.398
"Jan 26, 2019",0.397
"Jan 27, 2019",0.396
"Jan 28, 2019",0.332
"Jan 29, 2019",0.406
"Jan 30, 2019",0.409
"Jan 31, 2019",0.401
"Feb 1, 2019",0.406
"Feb 2, 2019",0.397
"Feb 3, 2019",0.398
"Feb 4, 2019",0.41
"Feb 5, 2019",0.404
"Feb 6, 2019",0.334
"Feb 7, 2019",0.332
"Feb 8, 2019",0.343
"Feb 10, 2019",0.338
"Feb 11, 2019",0.35
"Feb 12, 2019",0.406
"Feb 13, 2019",0.418
"Feb 14, 2019",0.361
"Feb 15, 2019",0.388
"Feb 16, 2019",0.337
"Feb 17, 2019",0.414
"Feb 18, 2019",0.334
"Feb 19, 2019",0.332
"Feb 20, 2019",0.345
"Feb 21, 2019",0.352
"Feb 22, 2019",0.451
"Feb 23, 2019",0.425
"Feb 24, 2019",0.395
"Feb 25, 2019",0.396
"Feb 26, 2019",0.373
"Feb 27, 2019",0.332
"Mar 1, 2019",0.329
"Mar 2, 2019",0.33
"Mar 3, 2019",0.371
"Mar 4, 2019",0.338
"Mar 5, 2019",0.344
"Mar 6, 2019",0.418
"Mar 7, 2019",0.34
"Mar 8, 2019",0.395
"Mar 9, 2019",0.419
"Mar 10, 2019",0.418
"Mar 11, 2019",0.406
"Mar 12, 2019",0.379
"Mar 13, 2019",0.336
"Mar 14, 2019",0.334
"Mar 15, 2019",0.335
"Mar 16, 2019",0.331
"Mar 17, 2019",0.331
"Mar 18, 2019",0.418
"Mar 19, 2019",0.425
"Mar 20, 2019",0.411
"Mar 21, 2019",0.413
"Mar 22, 2019",0.416
"Mar 23, 2019",0.362
"Mar 24, 2019",0.334
"Mar 25, 2019",0.328
"Mar 26, 2019",0.341
"Mar 27, 2019",0.334
"Mar 28, 2019",0.414
"Mar 29, 2019",0.331
"Mar 30, 2019",0.386
"Mar 31, 2019",0.333
"Apr 1, 2019",0.356
"Apr 2, 2019",0.334
"Apr 3, 2019",0.364
"Apr 4, 2019",0.347
"Apr 5, 2019",0.343
"Apr 6, 2019",0.344
"Apr 7, 2019",0.401
"Apr 8, 2019",0.408
"Apr 9, 2019",0.395
"Apr 10, 2019",0.352
"Apr 11, 2019",0.413
"Apr 12, 2019",0.408
"Apr 13, 2019",0.404
"Apr 14, 2019",0.392
"Apr 15, 2019",0.336
"Apr 16, 2019",0.337
"Apr 17, 2019",0.336
"Apr 18, 2019",0.397
"Apr 19, 2019",0.422
"Apr 20, 2019",0.338
"Apr 21, 2019",0.34
"Apr 22, 2019",0.219
"Apr 23, 2019",0.351
"Apr 24, 2019",0.389
"Apr 25, 2019",0.358
"Apr 26, 2019",0.39
"Apr 27, 2019",0.391
"Apr 28, 2019",0.391
"Apr 29, 2019",0.38
"Apr 30, 2019",0.35
"May 1, 2019",0.38
"May 2, 2019",0.331
"May 3, 2019",0.361
"May 4, 2019",0.386
"May 5, 2019",0.379
"May 6, 2019",0.376
"May 7, 2019",0.368
"May 8, 2019",0.34
"May 9, 2019",0.333
"May 10, 2019",0.366
"May 11, 2019",0.38
"May 12, 2019",0.372
"May 13, 2019",0.379
"May 14, 2019",0.37
"May 15, 2019",0.369
"May 16, 2019",0.372
"May 17, 2019",0.365
"May 18, 2019",0.369
"May 19, 2019",0.362
"May 20, 2019",0.372
"May 21, 2019",0.362
"May 22, 2019",0.361
"May 23, 2019",0.365
"May 24, 2019",0.344
"May 25, 2019",0.335
"May 26, 2019",0.36
"May 27, 2019",0.363
"May 28, 2019",0.361
"May 29, 2019",0.359
"May 30, 2019",0.359
"May 31, 2019",0.359
"Jun 1, 2019",0.362
"Jun 2, 2019",0.355
"Jun 3, 2019",0.364
"Jun 4, 2019",0.358
"Jun 5, 2019",0.362
"Jun 6, 2019",0.358
"Jun 7, 2019",0.356
"Jun 8, 2019",0.344
"Jun 9, 2019",0.357
"Jun 10, 2019",0.357
"Jun 11, 2019",0.352
"Jun 12, 2019",0.359
"Jun 13, 2019",0.332
"Jun 14, 2019",0.332
"Jun 15, 2019",0.353
"Jun 16, 2019",0.349
"Jun 17, 2019",0.338
"Jun 18, 2019",0.34
"Jun 19, 2019",0.362
"Jun 20, 2019",0.355
"Jun 21, 2019",0.359
"Jun 22, 2019",0.347
"Jun 23, 2019",0.354
"Jun 24, 2019",0.357
"Jun 25, 2019",0.353
"Jun 26, 2019",0.357
"Jun 27, 2019",0.347
"Jun 28, 2019",0.364
"Jun 29, 2019",0.35
"Jun 30, 2019",0.358
"Jul 1, 2019",0.352
"Jul 2, 2019",0.352
"Jul 3, 2019",0.357
"Jul 4, 2019",0.35
"Jul 5, 2019",0.362
"Jul 6, 2019",0.352
"Jul 7, 2019",0.363
"Jul 8, 2019",0.349
"Jul 9, 2019",0.357
"Jul 10, 2019",0.355
"Jul 11, 2019",0.352
"Jul 12, 2019",0.356
"Jul 13, 2019",0.347
"Jul 14, 2019",0.363
"Jul 15, 2019",0.354
"Jul 16, 2019",0.359
"Jul 17, 2019",0.359
"Jul 18, 2019",0.355
"Jul 19, 2019",0.353
"Jul 20, 2019",0.35
"Jul 21, 2019",0.362
"Jul 22, 2019",0.351
"Jul 23, 2019",0.359
"Jul 24, 2019",0.354
"Jul 25, 2019",0.352
"Jul 26, 2019",0.348
"Jul 27, 2019",0.345
"Jul 28, 2019",0.356
"Jul 29, 2019",0.348
"Jul 30, 2019",0.365
"Jul 31, 2019",0.349
"Aug 1, 2019",0.355
"Aug 2, 2019",0.349
"Aug 3, 2019",0.343
"Aug 4, 2019",0.353
"Aug 5, 2019",0.349
"Aug 6, 2019",0.356
"Aug 7, 2019",0.331
"Aug 8, 2019",0.361
"Aug 9, 2019",0.352
"Aug 10, 2019",0.354
"Aug 11, 2019",0.355
"Aug 12, 2019",0.346
"Aug 13, 2019",0.36
"Aug 14, 2019",0.347
"Aug 15, 2019",0.356
"Aug 16, 2019",0.349
"Aug 17, 2019",0.351
"Aug 18, 2019",0.346
"Aug 19, 2019",0.352
"Aug 20, 2019",0.356
"Aug 21, 2019",0.347
"Aug 22, 2019",0.36
"Aug 23, 2019",0.35
"Aug 24, 2019",0.361
"Aug 25, 2019",0.352
"Aug 26, 2019",0.349
"Aug 27, 2019",0.356
"Aug 28, 2019",0.354
"Aug 29, 2019",0.353
"Aug 30, 2019",0.347
"Aug 31, 2019",0.353
"Sep 1, 2019",0.349
"Sep 2, 2019",0.354
"Sep 3, 2019",0.354
"Sep 4, 2019",0.347
"Sep 5, 2019",0.334
"Sep 6, 2019",0.349
"Sep 7, 2019",0.356
"Sep 8, 2019",0.329
"Sep 9, 2019",0.345
"Sep 10, 2019",0.35
"Sep 11, 2019",0.356
"Sep 12, 2019",0.354
"Sep 13, 2019",0.346
"Sep 14, 2019",0.332
"Sep 15, 2019",0.336
"Sep 16, 2019",0.33
"Sep 17, 2019",0.349
"Sep 18, 2019",0.356
"Sep 19, 2019",0.353
"Sep 20, 2019",0.349
"Sep 21, 2019",0.354
"Sep 22, 2019",0.346
"Sep 23, 2019",0.355
"Sep 24, 2019",0.347
"Sep 25, 2019",0.353
"Sep 26, 2019",0.353
"Sep 27, 2019",0.353
"Sep 28, 2019",0.355
"Sep 29, 2019",0.347
"Sep 30, 2019",0.361
"Oct 1, 2019",0.351
"Oct 2, 2019",0.352
"Oct 3, 2019",0.348
"Oct 4, 2019",0.35
"Oct 5, 2019",0.352
"Oct 6, 2019",0.356
"Oct 7, 2019",0.363
"Oct 8, 2019",0.347
"Oct 9, 2019",0.366
"Oct 10, 2019",0.351
"Oct 11, 2019",0.355
"Oct 12, 2019",0.354
"Oct 13, 2019",0.357
"Oct 14, 2019",0.362
"Oct 15, 2019",0.347
"Oct 16, 2019",0.363
"Oct 17, 2019",0.357
"Oct 18, 2019",0.335
"Oct 19, 2019",0.36
"Oct 20, 2019",0.352
"Oct 21, 2019",0.364
"Oct 22, 2019",0.357
"Oct 23, 2019",0.339
"Oct 24, 2019",0.347
"Oct 25, 2019",0.335
"Oct 26, 2019",0.332
"Oct 27, 2019",0.362
"Oct 28, 2019",0.361
"Oct 29, 2019",0.361
"Oct 30, 2019",0.37
"Oct 31, 2019",0.358
"Nov 1, 2019",0.339
"Nov 2, 2019",0.36
"Nov 3, 2019",0.357
"Nov 4, 2019",0.367
"Nov 5, 2019",0.358
"Nov 6, 2019",0.337
"Nov 7, 2019",0.355
"Nov 8, 2019",0.371
"Nov 9, 2019",0.356
"Nov 10, 2019",0.343
"Nov 11, 2019",0.362
"Nov 12, 2019",0.356
"Nov 13, 2019",0.365
"Nov 14, 2019",0.362
"Nov 15, 2019",0.336
"Nov 16, 2019",0.329
"Nov 17, 2019",0.364
"Nov 18, 2019",0.358
"Nov 19, 2019",0.356
"Nov 20, 2019",0.363
"Nov 21, 2019",0.352
"Nov 22, 2019",0.366
"Nov 23, 2019",0.348
"Nov 24, 2019",0.362
"Nov 25, 2019",0.357
"Nov 26, 2019",0.353
"Nov 27, 2019",0.356
"Nov 28, 2019",0.341
"Nov 29, 2019",0.361
"Nov 30, 2019",0.346
"Dec 1, 2019",0.36
"Dec 2, 2019",0.331
"Dec 3, 2019",0.334
"Dec 4, 2019",0.343
"Dec 5, 2019",0.354
"Dec 6, 2019",0.293
"Dec 7, 2019",0.334
"Dec 8, 2019",0.331
"Dec 9, 2019",0.335
"Dec 10, 2019",0.33
"Dec 11, 2019",0.334
"Dec 12, 2019",0.331
"Dec 13, 2019",0.345
"Dec 14, 2019",0.355
"Dec 15, 2019",0.332
"Dec 16, 2019",0.368
"Dec 17, 2019",0.402
"Dec 18, 2019",0.364
"Dec 19, 2019",0.37
"Dec 20, 2019",0.361
"Dec 21, 2019",0.348
"Dec 22, 2019",0.365
"Dec 23, 2019",0.362
"Dec 24, 2019",0.371
"Dec 25, 2019",0.353
"Dec 26, 2019",0.331
"Dec 27, 2019",0.328
"Dec 28, 2019",0.334
"Dec 29, 2019",0.373
"Dec 30, 2019",0.33
"Dec 31, 2019",0.381
"Jan 1, 2020",0.333
"Jan 2, 2020",0.334
"Jan 3, 2020",0.333
"Jan 4, 2020",0.334
"Jan 5, 2020",0.328
"Jan 6, 2020",0.355
"Jan 7, 2020",0.374
"Jan 8, 2020",0.334
"Jan 9, 2020",0.331
"Jan 10, 2020",0.328
"Jan 11, 2020",0.373
"Jan 12, 2020",0.333
"Jan 13, 2020",0.331
"Jan 14, 2020",0.372
"Jan 15, 2020",0.376
"Jan 16, 2020",0.338
"Jan 17, 2020",0.327
"Jan 18, 2020",0.328
"Jan 19, 2020",0.332
"Jan 20, 2020",0.331
"Jan 21, 2020",0.329
"Jan 22, 2020",0.33
"Jan 23, 2020",0.335
"Jan 24, 2020",0.324
"Jan 25, 2020",0.393
"Jan 26, 2020",0.386
"Jan 27, 2020",0.379
"Jan 28, 2020",0.386
"Jan 29, 2020",0.332
"Jan 30, 2020",0.392
"Jan 31, 2020",0.334
"Feb 1, 2020",0.334
"Feb 2, 2020",1.442
"Feb 3, 2020",0.387
"Feb 4, 2020",0.333
"Feb 5, 2020",0.396
"Feb 6, 2020",0.391
"Feb 7, 2020",0.327
"Feb 8, 2020",0.33
"Feb 9, 2020",0.332
"Feb 10, 2020",0.33
"Feb 11, 2020",0.34
"Feb 12, 2020",0.398
"Feb 13, 2020",0.385
"Feb 14, 2020",0.334
"Feb 15, 2020",0.391
"Feb 16, 2020",0.335
"Feb 17, 2020",0.359
"Feb 18, 2020",0.339
"Feb 19, 2020",0.329
"Feb 20, 2020",0.33
"Feb 21, 2020",0.342
"Feb 22, 2020",0.33
"Feb 23, 2020",0.338
"Feb 24, 2020",0.355
"Feb 25, 2020",0.333
"Feb 26, 2020",0.333
"Feb 27, 2020",0.405
"Feb 28, 2020",0.406
"Feb 29, 2020",0.333
"Mar 1, 2020",-2.987
"Mar 2, 2020",0.339
"Mar 3, 2020",0.417
"Mar 4, 2020",0.416
"Mar 5, 2020",0.412
"Mar 6, 2020",0.422
"Mar 7, 2020",0.334
"Mar 8, 2020",0.405
"Mar 9, 2020",0.341
"Mar 10, 2020",0.34
"Mar 11, 2020",0.414
"Mar 12, 2020",0.343
"Mar 13, 2020",0.33
"Mar 14, 2020",0.333
"Mar 15, 2020",0.339
"Mar 16, 2020",0.411
"Mar 17, 2020",0.334
"Mar 18, 2020",0.331
"Mar 19, 2020",0.334
"Mar 20, 2020",0.331
"Mar 21, 2020",0.327
"Mar 22, 2020",0.338
"Mar 23, 2020",0.413
"Mar 24, 2020",0.407
"Mar 25, 2020",0.428
"Mar 26, 2020",0.343
"Mar 27, 2020",0.384
"Mar 28, 2020",0.338
"Mar 29, 2020",0.415
"Mar 30, 2020",0.403
"Mar 31, 2020",0.333
"Apr 1, 2020",0.332
"Apr 2, 2020",0.339
"Apr 3, 2020",0.417
"Apr 4, 2020",0.348
"Apr 5, 2020",0.372
"Apr 6, 2020",0.412
"Apr 7, 2020",0.352
"Apr 8, 2020",0.34
"Apr 9, 2020",0.354
"Apr 10, 2020",0.332
"Apr 11, 2020",0.332
"Apr 12, 2020",0.426
"Apr 13, 2020",0.421
"Apr 14, 2020",0.413
"Apr 15, 2020",0.413
"Apr 16, 2020",0.403
"Apr 17, 2020",0.333
"Apr 18, 2020",0.418
"Apr 19, 2020",0.338
"Apr 20, 2020",0.399
"Apr 21, 2020",0.367
"Apr 22, 2020",0.39
"Apr 23, 2020",0.345
"Apr 24, 2020",0.341
"Apr 25, 2020",0.334
"Apr 26, 2020",0.343
"Apr 27, 2020",0.398
"Apr 28, 2020",0.4
"Apr 29, 2020",0.338
"Apr 30, 2020",0.398
"May 1, 2020",0.393
"May 2, 2020",0.392
"May 3, 2020",0.386
"May 4, 2020",0.401
"May 5, 2020",0.339
"May 6, 2020",0.333
"May 7, 2020",0.397
"May 8, 2020",0.396
"May 9, 2020",0.331
"May 10, 2020",0.393
"May 11, 2020",0.344
"May 12, 2020",0.379
"May 13, 2020",0.377
"May 14, 2020",0.379
"May 15, 2020",0.373
"May 16, 2020",0.381
"May 17, 2020",0.38
"May 18, 2020",0.376
"May 19, 2020",0.376
"May 20, 2020",0.376
"May 21, 2020",0.368
"May 22, 2020",0.373
"May 23, 2020",0.334
"May 24, 2020",0.34
"May 25, 2020",0.359
"May 26, 2020",0.368
"May 27, 2020",0.369
"May 28, 2020",0.34
"May 29, 2020",0.379
"May 30, 2020",0.367
"May 31, 2020",0.371
"Jun 1, 2020",0.366
"Jun 2, 2020",0.365
"Jun 3, 2020",0.369
"Jun 4, 2020",0.364
"Jun 5, 2020",0.368
"Jun 6, 2020",0.362
"Jun 7, 2020",0.366
"Jun 8, 2020",0.363
"Jun 9, 2020",0.359
"Jun 10, 2020",0.366
"Jun 11, 2020",0.361
"Jun 12, 2020",0.357
"Jun 13, 2020",0.36
"Jun 14, 2020",0.37
"Jun 15, 2020",0.363
"Jun 16, 2020",0.37
"Jun 17, 2020",0.364
"Jun 18, 2020",0.332
"Jun 19, 2020",0.335
"Jun 20, 2020",0.338
"Jun 21, 2020",0.364
"Jun 22, 2020",0.359
"Jun 23, 2020",0.374
"Jun 24, 2020",0.362
"Jun 25, 2020",0.36
"Jun 26, 2020",0.361
"Jun 27, 2020",0.357
"Jun 28, 2020",0.363
"Jun 29, 2020",0.36
"Jun 30, 2020",0.375
"Jul 1, 2020",0.358
"Jul 2, 2020",0.362
"Jul 3, 2020",0.363
"Jul 4, 2020",0.36
"Jul 5, 2020",0.359
"Jul 6, 2020",0.345
"Jul 7, 2020",0.375
"Jul 8, 2020",0.354
"Jul 9, 2020",0.338
"Jul 10, 2020",0.357
"Jul 11, 2020",0.367
"Jul 12, 2020",0.365
"Jul 13, 2020",0.354
"Jul 14, 2020",0.364
"Jul 15, 2020",0.356
"Jul 16, 2020",0.373
"Jul 17, 2020",0.355
"Jul 18, 2020",0.366
"Jul 19, 2020",0.361
"Jul 20, 2020",0.354
"Jul 21, 2020",0.362
"Jul 22, 2020",0.357
"Jul 23, 2020",0.367
"Jul 24, 2020",0.359
"Jul 25, 2020",0.37
"Jul 26, 2020",0.356
"Jul 27, 2020",0.355
"Jul 28, 2020",0.361
"Jul 29, 2020",0.353
"Jul 30, 2020",0.361
"Jul 31, 2020",0.356
"Aug 1, 2020",0.365
"Aug 2, 2020",0.354
"Aug 3, 2020",0.369
"Aug 4, 2020",0.356
"Aug 5, 2020",0.335
"Aug 6, 2020",0.351
"Aug 7, 2020",0.349
"Aug 8, 2020",0.356
"Aug 9, 2020",0.338
"Aug 10, 2020",0.34
"Aug 11, 2020",0.339
"Aug 12, 2020",0.346
"Aug 13, 2020",0.359
"Aug 14, 2020",0.351
"Aug 15, 2020",0.362
"Aug 16, 2020",0.352
"Aug 17, 2020",0.373
"Aug 18, 2020",0.355
"Aug 19, 2020",0.358
"Aug 20, 2020",0.356
"Aug 21, 2020",0.346
"Aug 22, 2020",0.356
"Aug 23, 2020",0.349
"Aug 24, 2020",0.365
"Aug 25, 2020",0.351
"Aug 26, 2020",0.363
"Aug 27, 2020",0.356
"Aug 28, 2020",0.361
"Aug 29, 2020",0.358
"Aug 30, 2020",0.355
"Aug 31, 2020",0.358
"Sep 1, 2020",0.353
"Sep 2, 2020",0.367
"Sep 3, 2020",0.352
"Sep 4, 2020",0.351
"Sep 5, 2020",0.358
"Sep 6, 2020",0.355
"Sep 7, 2020",0.358
"Sep 8, 2020",0.353
"Sep 9, 2020",0.364
"Sep 10, 2020",0.352
"Sep 11, 2020",0.356
"Sep 12, 2020",0.354
"Sep 13, 2020",0.354
"Sep 14, 2020",0.356
"Sep 15, 2020",0.353
"Sep 16, 2020",0.354
"Sep 17, 2020",0.352
"Sep 18, 2020",0.362
"Sep 19, 2020",0.354
"Sep 20, 2020",0.348
"Sep 21, 2020",0.354
"Sep 22, 2020",0.354
"Sep 23, 2020",0.338
"Sep 24, 2020",0.357
"Sep 25, 2020",0.363
"Sep 26, 2020",0.356
"Sep 27, 2020",0.362
"Sep 28, 2020",0.359
"Sep 29, 2020",0.359
"Sep 30, 2020",0.356
"Oct 1, 2020",0.354
"Oct 2, 2020",0.363
"Oct 3, 2020",0.345
"Oct 4, 2020",0.327
"Oct 5, 2020",0.354
"Oct 6, 2020",0.355
"Oct 7, 2020",0.355
"Oct 8, 2020",0.352
"Oct 9, 2020",0.341
"Oct 10, 2020",0.349
"Oct 11, 2020",0.357
"Oct 12, 2020",0.354
"Oct 13, 2020",0.353
"Oct 14, 2020",0.356
"Oct 15, 2020",0.358
"Oct 16, 2020",0.358
"Oct 17, 2020",0.349
"Oct 18, 2020",0.362
